AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4146.795,4212.051,4202.308,4235.513,4384.231,4385.897,4404.359,4714.359,4707.692,4381.795,4365.513,4387.436,4245.128,4327.692,16
4239.359,4254.359,4218.846,4263.333,4398.974,4421.282,4433.718,4704.872,4702.692,4303.462,4321.41,4373.333,4130.641,4275.641,16
4245.641,4234.615,4247.051,4284.615,4388.077,4267.051,4286.795,4523.59,4523.846,4292.692,4375.128,4352.949,4402.949,4423.59,16
4212.436,4237.179,4233.077,4270.769,4388.974,4317.051,4336.923,4642.436,4642.436,4311.282,4383.077,4386.026,4379.872,4417.436,16
4236.282,4222.949,4227.051,4266.923,4399.487,4374.615,4380.128,4661.282,4661.923,4229.359,4324.872,4351.923,4289.487,4350.897,16
4247.051,4202.692,4249.103,4276.923,4393.974,4305.385,4317.949,4565.128,4565.0,4218.846,4344.231,4333.846,4428.59,4427.949,16
4213.59,4188.077,4234.359,4265.897,4399.103,4347.308,4373.077,4604.231,4602.692,4211.282,4324.487,4332.436,4357.308,4384.872,16
4245.513,4227.692,4242.821,4280.897,4399.615,4334.744,4355.128,4612.564,4610.256,4200.0,4316.026,4309.103,4381.41,4373.462,16
4240.513,4221.667,4236.538,4269.231,4400.256,4355.128,4366.538,4599.487,4601.41,4195.385,4305.641,4307.821,4372.308,4361.282,16
4250.897,4236.923,4237.179,4276.41,4401.154,4349.103,4371.41,4584.487,4583.846,4217.564,4298.59,4308.59,4332.692,4349.103,16
4247.564,4244.615,4229.359,4266.795,4404.231,4343.333,4374.872,4718.59,4715.385,4210.513,4300.0,4294.359,4310.0,4337.821,16
4255.769,4246.026,4231.282,4262.564,4402.692,4342.436,4369.487,4851.667,4867.179,4185.641,4316.667,4308.718,4300.256,4333.462,16
4251.538,4215.897,4235.0,4270.385,4397.564,4344.872,4369.487,4836.795,4862.692,4224.744,4324.615,4326.026,4295.897,4332.436,16
4246.41,4207.692,4234.359,4275.769,4398.077,4344.872,4370.513,4658.718,4665.385,4282.051,4315.897,4315.513,4306.923,4343.333,16
4251.923,4210.128,4236.923,4277.692,4399.359,4342.821,4367.308,4583.077,4577.179,4307.179,4325.256,4321.667,4307.692,4351.026,16
4245.128,4216.667,4231.538,4273.077,4397.308,4350.128,4372.051,4589.103,4590.513,4278.718,4334.615,4332.308,4322.564,4354.231,16
4242.692,4230.256,4236.154,4280.0,4398.333,4343.205,4369.744,4624.615,4625.897,4253.462,4332.179,4337.179,4333.077,4370.256,16
4231.795,4226.282,4232.949,4267.692,4403.205,4331.923,4368.205,4601.41,4599.487,4259.744,4331.282,4335.641,4335.385,4363.205,16
4244.359,4248.462,4233.974,4274.487,4402.179,4317.179,4357.436,4600.769,4602.821,4277.308,4337.821,4347.692,4342.564,4355.897,16
4232.821,4218.333,4226.41,4274.103,4397.821,4327.436,4361.026,4594.615,4593.205,4274.615,4332.436,4347.821,4336.538,4353.077,16
4247.821,4199.872,4239.359,4277.308,4397.949,4333.333,4355.897,4636.41,4633.718,4289.359,4347.692,4372.949,4329.872,4362.179,16
4240.513,4195.769,4234.487,4266.282,4398.333,4328.846,4351.282,4600.641,4601.923,4308.974,4349.615,4372.308,4332.179,4354.744,16
4253.333,4228.718,4243.333,4275.128,4398.718,4320.769,4348.718,4409.744,4409.487,4313.974,4336.667,4353.333,4347.564,4372.821,16
4242.051,4210.128,4240.641,4263.974,4402.692,4336.154,4354.872,4350.897,4345.641,4313.846,4335.385,4355.385,4347.564,4374.487,16
4253.974,4214.231,4238.718,4268.205,4400.641,4336.154,4347.179,4424.359,4417.179,4313.462,4340.641,4356.41,4365.897,4389.359,16
4243.974,4217.692,4232.949,4264.615,4400.128,4339.615,4356.667,4393.205,4402.821,4301.026,4332.051,4336.795,4376.923,4400.0,16
4246.154,4250.641,4240.256,4270.128,4402.179,4343.59,4365.897,4391.154,4392.308,4279.359,4337.308,4338.077,4391.538,4406.923,16
4243.462,4258.333,4243.59,4274.872,4401.795,4350.897,4368.462,4444.872,4429.615,4225.513,4330.128,4332.821,4397.692,4400.641,16
4243.59,4253.205,4243.462,4279.872,4400.513,4349.872,4367.436,4330.769,4411.026,4225.769,4319.103,4327.564,4393.718,4394.487,16
4243.718,4223.462,4240.769,4279.872,4401.667,4353.077,4375.641,4409.103,4565.128,4230.769,4316.026,4318.333,4374.359,4382.179,16
4233.718,4219.872,4228.59,4270.513,4400.769,4347.564,4375.769,4492.436,4548.846,4236.667,4307.692,4285.769,4367.821,4369.615,16
4229.103,4222.051,4228.077,4276.538,4402.436,4338.718,4374.359,4424.103,4388.59,4256.538,4300.769,4283.333,4353.462,4360.769,16
4223.718,4195.256,4227.051,4269.744,4402.692,4340.769,4372.949,4366.923,4367.308,4272.949,4305.256,4304.872,4347.564,4353.974,16
4238.333,4213.077,4233.077,4273.846,4397.692,4334.744,4360.0,4441.667,4455.513,4313.59,4320.769,4323.205,4336.667,4351.923,16
4224.103,4210.769,4230.0,4271.538,4395.641,4335.385,4359.231,4395.641,4380.385,4341.282,4322.692,4324.487,4340.128,4337.564,16
4233.718,4203.974,4239.872,4275.641,4397.051,4328.333,4355.897,4423.974,4419.103,4341.923,4339.359,4356.795,4342.949,4347.436,16
4226.41,4194.231,4235.128,4264.103,4396.41,4324.615,4357.436,4413.718,4414.103,4327.564,4339.231,4346.923,4327.051,4347.949,16
4243.846,4230.385,4243.718,4274.103,4396.795,4322.821,4351.795,4205.256,4203.333,4347.436,4338.333,4328.462,4343.974,4368.974,16
4230.769,4211.41,4234.615,4259.615,4400.897,4337.436,4354.359,4152.051,4154.103,4338.077,4338.333,4323.846,4350.641,4369.487,16
4240.0,4218.846,4235.641,4262.692,4400.385,4334.103,4350.641,4217.564,4216.41,4312.821,4332.179,4316.41,4356.282,4373.205,16
4225.897,4229.103,4232.692,4266.667,4400.641,4337.179,4358.846,4212.564,4215.385,4312.436,4325.0,4307.308,4366.154,4370.256,16
4224.872,4239.872,4237.051,4271.667,4402.051,4340.385,4362.179,4171.795,4174.615,4312.949,4327.692,4301.923,4387.564,4376.41,16
4216.923,4211.282,4233.846,4263.718,4399.872,4347.308,4368.718,4197.692,4193.077,4298.59,4328.205,4298.462,4374.359,4369.872,16
4220.641,4220.128,4237.051,4270.641,4395.513,4343.205,4365.0,4228.077,4224.359,4287.949,4320.641,4295.513,4359.359,4359.872,16
4224.103,4213.077,4240.256,4278.205,4397.692,4345.0,4368.205,4206.154,4208.59,4283.846,4313.462,4291.154,4363.077,4361.538,16
4224.487,4225.513,4235.641,4270.385,4400.0,4344.487,4370.769,4146.026,4146.538,4282.692,4316.41,4292.949,4362.564,4358.846,16
4226.41,4250.513,4236.282,4272.308,4399.744,4339.103,4363.59,4328.59,4326.41,4254.744,4310.256,4282.821,4338.846,4346.538,16
4218.974,4232.308,4236.026,4271.282,4398.846,4333.974,4357.821,4383.59,4383.205,4244.744,4308.462,4274.103,4338.462,4337.051,16
4227.308,4216.41,4236.795,4276.795,4401.154,4329.103,4356.41,4204.615,4203.59,4253.718,4334.744,4315.256,4346.026,4336.41,16
4220.128,4204.359,4226.795,4272.564,4403.974,4332.821,4358.846,4138.205,4137.179,4251.282,4339.744,4324.872,4341.41,4334.487,16
4231.282,4211.923,4236.795,4277.564,4402.436,4331.41,4355.256,4247.436,4247.949,4257.564,4325.513,4289.872,4332.821,4337.949,16
4217.051,4196.41,4233.462,4267.564,4396.923,4336.923,4360.256,4213.077,4213.333,4242.436,4321.667,4272.949,4337.821,4325.256,16
4228.333,4220.256,4235.513,4271.923,4396.026,4332.436,4356.795,4172.308,4172.051,4234.615,4333.333,4298.333,4336.667,4337.051,16
4218.59,4203.59,4226.667,4255.641,4400.641,4337.821,4360.385,4220.385,4220.0,4235.641,4328.59,4287.051,4317.051,4337.436,16
4230.513,4199.487,4235.641,4262.949,4399.487,4337.179,4355.641,4196.923,4196.026,4252.692,4332.051,4279.744,4333.205,4342.051,16
4212.949,4199.744,4231.923,4261.41,4395.769,4343.59,4359.487,4211.795,4210.769,4253.205,4332.179,4288.718,4339.872,4334.872,16
4220.641,4238.59,4239.231,4271.538,4396.667,4334.487,4356.923,4223.077,4222.949,4251.41,4321.282,4288.974,4336.538,4342.051,16
4226.795,4236.41,4242.949,4271.667,4400.256,4340.128,4365.513,4191.538,4192.308,4252.436,4319.744,4290.385,4335.128,4337.308,16
4232.436,4246.026,4242.308,4272.949,4396.538,4341.026,4362.692,4202.179,4203.974,4242.308,4323.59,4292.821,4341.667,4335.641,16
4210.256,4226.795,4235.641,4268.077,4391.538,4335.513,4358.333,4232.179,4232.179,4242.949,4320.769,4288.974,4329.359,4333.846,16
4203.077,4232.051,4235.641,4267.692,4392.179,4331.538,4359.487,4110.256,4108.333,4250.385,4331.41,4300.256,4338.462,4328.846,16
4218.462,4240.641,4237.949,4275.128,4395.641,4335.641,4363.974,3967.821,3968.333,4256.282,4337.051,4305.256,4358.718,4338.59,16
4222.949,4213.462,4234.615,4267.051,4393.846,4333.718,4360.128,3930.513,3932.436,4263.077,4322.692,4274.615,4360.769,4347.436,16
4225.513,4198.077,4237.436,4270.0,4393.462,4328.333,4356.795,4096.154,4096.538,4263.333,4316.795,4258.718,4350.385,4341.41,16
4221.923,4203.974,4236.282,4273.205,4395.513,4332.308,4360.0,4218.59,4218.205,4247.692,4319.231,4261.41,4347.949,4337.564,16
4237.436,4217.179,4243.462,4273.718,4398.077,4334.872,4355.385,4231.667,4231.41,4237.436,4321.667,4269.872,4334.231,4345.256,16
4224.744,4207.692,4232.179,4259.872,4401.41,4341.538,4361.41,4186.026,4184.231,4219.231,4318.718,4265.128,4327.436,4326.667,16
4233.205,4253.974,4238.077,4268.077,4401.923,4338.333,4367.821,4209.359,4206.154,4213.077,4326.154,4274.615,4332.821,4323.333,16
4212.564,4254.231,4234.231,4254.231,4401.154,4341.026,4371.538,4230.769,4229.872,4205.0,4326.41,4268.974,4326.026,4320.385,16
4214.487,4232.179,4236.282,4263.462,4397.436,4329.487,4354.487,4194.231,4193.718,4211.923,4331.282,4271.538,4327.308,4325.0,16
4201.795,4214.487,4227.308,4262.949,4396.667,4336.154,4364.872,4210.641,4209.231,4215.513,4325.641,4272.949,4306.154,4306.923,16
4216.667,4235.641,4241.923,4275.385,4392.949,4316.154,4349.103,4213.974,4215.897,4221.41,4329.359,4273.462,4309.487,4315.385,16
4203.59,4202.179,4234.872,4269.615,4393.974,4343.333,4372.949,4238.59,4242.692,4228.974,4336.282,4293.846,4291.282,4310.897,16
4220.641,4209.487,4233.333,4275.769,4393.077,4329.487,4354.615,4173.846,4175.385,4227.308,4323.462,4283.333,4326.667,4333.846,16
4215.128,4208.846,4242.436,4270.641,4387.564,4298.974,4327.051,4198.59,4198.846,4287.821,4345.256,4284.615,4381.923,4360.513,16
4250.128,4232.436,4237.564,4267.308,4409.744,4433.59,4467.564,4299.744,4300.385,4243.333,4295.128,4285.385,4155.641,4251.795,16
4315.0,4233.718,4247.949,4286.026,4415.128,4387.821,4420.897,3964.615,3962.692,4242.949,4284.103,4233.333,4280.897,4323.077,16
4260.769,4219.487,4245.513,4268.974,4393.205,4288.59,4320.897,3656.282,3655.0,4351.667,4331.538,4224.103,4526.154,4435.641,16
4202.949,4217.179,4236.282,4263.59,4388.59,4299.359,4333.974,3870.256,3871.795,4343.718,4329.615,4232.179,4486.154,4403.077,16
4206.282,4222.821,4219.872,4264.615,4402.308,4390.769,4423.974,4124.487,4124.744,4268.974,4283.205,4229.487,4300.513,4312.436,16
4245.513,4228.59,4239.744,4277.692,4396.026,4319.359,4349.744,3989.103,3988.077,4308.077,4300.256,4219.615,4393.718,4360.513,16
4201.41,4203.205,4227.308,4256.41,4389.872,4317.308,4350.385,3942.179,3941.667,4351.538,4331.538,4253.59,4423.077,4374.103,16
4219.487,4219.615,4230.513,4272.436,4396.282,4349.872,4381.026,4082.949,4083.846,4307.051,4316.154,4272.692,4312.949,4328.59,16
4208.974,4220.641,4234.872,4270.256,4393.718,4321.795,4348.333,3992.436,3993.462,4339.487,4330.0,4258.077,4370.128,4353.333,16
4226.026,4247.564,4243.462,4270.897,4394.615,4341.026,4369.487,3802.308,3801.026,4365.897,4326.154,4265.513,4349.231,4369.744,16
4233.974,4230.641,4241.538,4266.923,4392.436,4331.41,4357.564,3757.051,3754.615,4365.641,4324.872,4256.41,4359.487,4385.128,16
4238.59,4232.949,4244.103,4274.615,4390.897,4335.897,4358.205,3822.308,3821.795,4378.59,4326.154,4250.256,4367.564,4393.718,16
4225.641,4222.308,4237.179,4269.487,4394.359,4335.641,4359.744,3813.59,3813.077,4378.846,4325.128,4237.564,4388.974,4398.462,16
4229.744,4235.385,4237.308,4273.077,4394.103,4331.41,4358.333,3772.821,3770.513,4372.179,4331.795,4242.179,4415.0,4409.487,16
4220.513,4221.154,4241.923,4270.385,4390.128,4337.564,4365.641,3797.179,3797.564,4364.487,4331.41,4245.897,4415.641,4399.615,16
4215.513,4236.154,4245.641,4266.154,4388.974,4331.667,4363.077,3816.154,3818.462,4357.308,4329.487,4237.821,4435.641,4397.692,16
4215.385,4222.949,4236.538,4265.641,4394.231,4330.385,4362.308,3799.872,3799.231,4345.897,4328.333,4236.667,4440.385,4392.949,16
4218.077,4211.923,4235.897,4269.615,4393.077,4334.359,4362.692,3765.513,3765.0,4343.205,4328.333,4241.026,4437.051,4387.308,16
4221.154,4224.615,4239.615,4269.231,4391.795,4340.256,4363.974,3917.949,3919.744,4309.872,4315.385,4226.538,4407.179,4378.718,16
4219.744,4235.641,4232.051,4266.667,4393.974,4332.051,4356.282,4073.205,4068.718,4286.41,4310.897,4208.846,4388.077,4361.923,16
4224.615,4239.231,4231.923,4275.128,4395.769,4331.154,4359.487,4030.513,4026.923,4301.41,4316.026,4225.641,4373.333,4351.41,16
4215.897,4227.821,4229.103,4267.051,4389.744,4331.538,4358.846,3962.179,3972.692,4311.538,4326.795,4253.205,4374.231,4356.154,16
4228.59,4228.333,4236.026,4274.615,4387.051,4329.744,4354.231,4074.359,4060.256,4326.026,4334.359,4264.872,4356.538,4358.718,16
4221.41,4208.59,4230.385,4270.128,4392.051,4332.564,4357.692,3990.128,3993.333,4341.538,4334.359,4256.667,4358.974,4356.154,16
4241.41,4227.051,4239.359,4274.615,4393.205,4331.667,4358.462,3796.282,3897.051,4352.692,4334.615,4268.077,4357.179,4372.692,16
4236.667,4227.308,4236.538,4263.974,4389.231,4327.949,4356.282,3773.462,3869.872,4353.462,4329.744,4254.744,4352.949,4389.487,16
4241.41,4246.41,4242.308,4274.359,4389.231,4324.231,4354.615,3823.718,3816.154,4364.359,4335.128,4245.769,4366.154,4409.359,16
4222.436,4227.821,4237.821,4270.513,4393.59,4331.538,4359.872,3807.564,3785.513,4356.795,4334.872,4236.41,4404.615,4408.462,16
4226.795,4251.154,4244.872,4271.795,4393.333,4333.462,4359.872,3777.051,3792.308,4341.41,4327.308,4231.795,4425.0,4411.282,16
4213.846,4245.513,4242.436,4269.103,4392.308,4335.128,4362.692,3798.333,3798.205,4345.897,4327.179,4228.846,4426.282,4408.974,16
4215.769,4230.513,4238.205,4271.154,4392.692,4335.256,4366.795,3815.385,3807.308,4337.179,4332.308,4224.487,4448.846,4405.513,16
4218.462,4196.154,4234.872,4268.333,4394.487,4337.051,4369.231,3805.897,3802.179,4312.821,4320.769,4212.821,4445.769,4381.026,16
4224.103,4205.0,4240.513,4269.231,4393.846,4334.103,4364.231,3784.103,3770.128,4327.949,4310.513,4208.59,4424.359,4366.795,16
4225.256,4214.872,4233.974,4267.821,4394.872,4333.846,4361.923,3932.051,3930.256,4313.718,4312.564,4213.59,4393.846,4366.41,16
4223.333,4215.128,4224.615,4268.205,4395.0,4327.051,4358.205,4057.821,4062.564,4283.333,4315.0,4214.615,4381.667,4361.667,16
4226.282,4231.026,4232.051,4272.051,4397.051,4328.974,4361.282,4020.513,4019.359,4310.128,4316.154,4227.564,4366.282,4352.436,16
4217.308,4245.385,4228.718,4261.41,4396.795,4331.026,4359.872,3980.641,3980.769,4343.333,4331.41,4248.59,4369.872,4351.154,16
4228.59,4248.846,4233.077,4269.615,4394.744,4324.103,4356.026,4030.641,4030.385,4342.692,4336.795,4257.308,4348.077,4358.59,16
4221.538,4225.897,4236.923,4272.692,4391.667,4319.487,4353.205,4020.641,4011.795,4330.385,4338.974,4256.795,4338.59,4363.974,16
4234.103,4225.769,4249.487,4281.026,4388.59,4321.923,4350.256,4005.256,3998.333,4332.692,4348.205,4271.923,4349.231,4375.0,16
4233.077,4199.359,4235.641,4266.667,4389.872,4321.923,4346.282,4001.026,4019.744,4317.564,4347.821,4266.795,4371.282,4383.974,16
4250.256,4214.487,4234.103,4274.872,4391.41,4320.256,4348.462,4023.846,4008.59,4308.718,4351.282,4271.282,4382.821,4396.795,16
4227.949,4219.744,4236.795,4271.538,4389.359,4330.128,4357.949,3989.744,3973.718,4302.949,4350.256,4265.769,4405.769,4401.538,16
4228.462,4251.026,4243.077,4277.051,4390.897,4332.692,4358.718,3915.128,4049.103,4291.41,4336.282,4253.846,4414.744,4408.077,16
4223.333,4229.872,4228.974,4273.718,4396.282,4334.487,4365.513,3826.667,4001.795,4297.051,4322.949,4234.744,4414.231,4397.308,16
4229.744,4221.538,4230.256,4269.872,4396.538,4338.846,4369.872,3807.692,3824.615,4296.154,4322.564,4223.205,4424.231,4393.59,16
4223.974,4211.026,4234.872,4261.026,4395.0,4340.256,4367.308,3953.462,3909.103,4269.359,4311.923,4202.051,4402.051,4376.667,16
4226.667,4229.744,4234.359,4267.308,4393.077,4333.077,4366.795,4043.077,4063.462,4272.436,4306.282,4193.974,4376.41,4357.308,16
4222.308,4214.872,4227.051,4267.051,4392.692,4336.41,4372.692,4017.436,4027.179,4298.333,4313.462,4212.821,4373.333,4346.923,16
4224.872,4206.538,4227.179,4267.308,4391.538,4333.718,4362.692,3975.385,3957.179,4338.59,4321.667,4231.026,4375.256,4353.333,16
4226.41,4217.051,4230.769,4275.256,4392.308,4324.744,4356.923,4034.231,4037.821,4363.205,4322.949,4240.256,4343.462,4350.0,16
4213.462,4218.59,4227.179,4268.718,4390.769,4313.974,4360.0,4007.051,4008.077,4353.205,4329.103,4245.513,4348.59,4349.231,16
4221.538,4224.487,4232.949,4267.051,4390.385,4315.385,4360.256,3998.846,3998.846,4335.128,4335.385,4257.308,4349.872,4364.872,16
4218.59,4221.795,4233.718,4265.769,4390.897,4315.641,4353.462,4011.538,4013.077,4316.41,4336.923,4252.179,4351.282,4375.0,16
4232.436,4233.974,4245.641,4281.154,4391.538,4310.641,4353.846,3988.974,3987.308,4304.359,4342.051,4256.923,4364.615,4384.231,16
4225.897,4235.385,4238.205,4267.308,4392.051,4312.692,4360.513,3997.308,3998.077,4274.103,4344.359,4254.487,4391.538,4386.026,16
4235.641,4258.333,4239.744,4270.0,4393.077,4317.436,4361.923,4023.718,4025.0,4256.282,4336.667,4250.897,4395.385,4390.256,16
4218.846,4228.462,4236.538,4268.333,4393.462,4323.205,4361.923,3977.179,3977.179,4257.564,4332.308,4245.256,4410.385,4387.692,16
4231.795,4237.179,4240.897,4271.923,4392.051,4325.513,4366.667,4028.205,4026.154,4247.949,4327.821,4236.41,4410.769,4385.256,16
4223.333,4222.436,4233.205,4262.179,4394.872,4329.103,4376.667,4179.615,4179.872,4234.231,4308.846,4205.513,4389.744,4363.846,16
4225.897,4218.333,4235.0,4268.462,4396.538,4325.128,4376.154,4277.692,4280.897,4241.41,4312.051,4214.359,4383.462,4354.744,16
4222.179,4205.128,4226.667,4263.718,4393.846,4324.231,4372.949,4218.718,4219.487,4253.205,4326.667,4235.256,4374.744,4348.077,16
4230.256,4233.333,4228.718,4267.308,4390.128,4323.974,4370.513,4047.308,4046.795,4273.846,4328.205,4233.846,4359.103,4339.872,16
4224.872,4237.308,4229.487,4269.615,4392.564,4327.051,4373.462,3978.333,3979.103,4303.718,4321.795,4229.615,4348.59,4327.821,16
4229.615,4247.436,4225.513,4271.41,4393.59,4322.308,4371.667,3992.051,3993.846,4351.538,4330.385,4243.974,4350.0,4339.615,16
4224.359,4251.795,4223.462,4268.974,4393.718,4317.436,4371.026,4030.256,4030.513,4367.436,4331.282,4251.026,4324.231,4351.282,16
4212.051,4241.667,4221.667,4265.128,4393.077,4311.154,4362.564,3980.385,3979.615,4354.103,4331.154,4249.872,4331.282,4363.077,16
4223.462,4228.205,4229.744,4273.333,4390.769,4309.359,4358.974,4002.821,4002.821,4337.564,4336.41,4261.923,4345.897,4372.308,16
4223.718,4217.692,4232.179,4268.333,4388.077,4306.282,4359.744,4012.179,4012.308,4307.308,4335.897,4252.692,4365.128,4374.615,16
4235.769,4227.949,4239.744,4273.718,4387.564,4307.949,4362.436,3987.308,3986.282,4284.744,4338.59,4253.077,4375.128,4386.667,16
4230.897,4224.359,4236.538,4267.564,4389.872,4313.205,4366.795,4002.692,4001.538,4259.231,4339.231,4247.436,4396.795,4391.41,16
4243.205,4244.744,4245.128,4278.59,4395.897,4316.282,4372.949,4022.179,4022.692,4232.692,4327.692,4234.231,4397.564,4385.769,16
4222.821,4236.795,4237.692,4271.795,4396.538,4315.256,4378.205,3974.615,3974.872,4228.718,4315.128,4217.692,4400.513,4371.282,16
4229.744,4253.077,4236.41,4271.667,4394.487,4312.051,4381.41,4037.308,4036.282,4232.564,4312.692,4214.744,4389.103,4367.436,16
4225.0,4223.077,4232.692,4262.821,4395.385,4313.718,4381.667,4188.846,4188.462,4213.077,4314.487,4207.179,4368.205,4350.0,16
4234.744,4217.821,4239.231,4266.154,4395.128,4310.385,4379.487,4282.179,4282.051,4226.282,4326.026,4222.692,4359.359,4344.359,16
4225.0,4206.026,4229.103,4261.795,4396.154,4310.897,4385.897,4210.0,4209.231,4275.385,4331.923,4238.205,4361.923,4338.974,16
4232.692,4210.0,4233.333,4272.051,4394.359,4307.949,4384.744,4039.487,4038.846,4306.282,4333.974,4250.641,4359.872,4334.487,16
4223.718,4188.205,4233.462,4267.308,4391.41,4306.154,4383.333,3976.538,3975.256,4317.308,4331.923,4251.538,4345.641,4325.641,16
4222.692,4214.487,4231.538,4268.718,4389.872,4301.026,4381.667,3998.077,3997.436,4350.897,4336.795,4254.615,4340.513,4337.179,16
4220.128,4236.538,4231.667,4275.513,4393.462,4302.564,4381.538,4028.077,4030.385,4357.821,4334.487,4258.077,4322.692,4348.462,16
4217.179,4245.769,4233.59,4272.692,4393.59,4300.128,4380.385,3975.0,3974.231,4345.897,4332.308,4260.385,4330.128,4363.59,16
